id,type,URL,rgb_color
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/77384761_9a78_4098_8630_a3bb016c19ae/mid_00382372_001.jpg,"rgb(0, 0, 0): 0.29; rgb(0, 0, 32): 0.23; rgb(32, 32, 64): 0.18; rgb(32, 32, 32): 0.17; rgb(0, 64, 128): 0.13"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/8babc31c_0bd4_448b_835b_a3bb016ba3db/mid_00382265_001.jpg,"rgb(32, 32, 32): 0.73; rgb(0, 0, 32): 0.14; rgb(32, 0, 32): 0.13"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_21/83f39326_7d91_4b87_a07c_a3bb01654bad/mid_00380240_001.jpg,"rgb(0, 0, 32): 0.41; rgb(0, 0, 0): 0.30; rgb(32, 32, 32): 0.19; rgb(0, 32, 32): 0.10"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_2/f2106132_ce1d_46d0_9ff7_a3c100276a36/mid_00588913_001.jpg,"rgb(192, 192, 192): 0.78; rgb(160, 160, 160): 0.11; rgb(160, 192, 192): 0.11"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/fd292ac0_777e_4c56_8349_a3bb017a0e62/mid_00387133_001.jpg,"rgb(32, 32, 64): 0.28; rgb(32, 32, 32): 0.22; rgb(0, 0, 32): 0.20; rgb(64, 64, 64): 0.17; rgb(64, 64, 96): 0.13"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/2ddc68d4_a9f1_4988_9a68_a3bb017a091e/mid_00387130_001.jpg,"rgb(32, 32, 32): 0.45; rgb(0, 0, 32): 0.32; rgb(0, 0, 0): 0.22"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/f47cb7c7_48dd_4f70_8efd_a3bc006cdbea/mid_00390574_001.jpg,"rgb(0, 0, 32): 0.26; rgb(0, 32, 32): 0.20; rgb(0, 0, 0): 0.15; rgb(32, 32, 64): 0.11; rgb(0, 32, 64): 0.11; rgb(32, 64, 64): 0.09; rgb(32, 32, 32): 0.08"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_22/ca053ffd_0f57_47a0_a031_a3ba016ce8e3/mid_00267175_001.jpg,"rgb(224, 224, 224): 0.52; rgb(192, 192, 192): 0.19; rgb(32, 32, 32): 0.18; rgb(0, 0, 0): 0.11"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/f73c09c9_e4e0_4949_91a7_a3bc006c8bc9/mid_00390436_001.jpg,"rgb(0, 0, 32): 0.78; rgb(0, 0, 0): 0.15; rgb(32, 32, 32): 0.07"
第九页,,,
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_21/d22910b6_127c_4b8a_bfee_a3bb0164dea5/mid_00380091_001.jpg,"rgb(32, 32, 64): 0.43; rgb(32, 64, 64): 0.29; rgb(32, 32, 32): 0.15; rgb(64, 64, 64): 0.13"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/3301d882_bf40_4214_a9c3_a3bc006ca67a/mid_00390449_001.jpg,"rgb(0, 0, 32): 0.64; rgb(0, 0, 0): 0.27; rgb(32, 32, 64): 0.09"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_23/b49a98db_67ab_4c8c_a585_a3bb017b34e9/mid_00387341_001.jpg,"rgb(32, 32, 32): 0.45; rgb(64, 64, 64): 0.32; rgb(64, 32, 64): 0.15; rgb(96, 96, 96): 0.08"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_21/8b6ad4c7_a0e1_4c2e_917d_a3bb0164f7c4/mid_00380103_001.jpg,"rgb(64, 64, 64): 0.57; rgb(64, 96, 96): 0.13; rgb(32, 64, 64): 0.12; rgb(64, 64, 96): 0.10; rgb(32, 32, 32): 0.07"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_11/9_22/16d06f6c_33e1_48ce_82be_a3de016f39c7/mid_01481558_001.jpg,"rgb(32, 32, 64): 0.44; rgb(64, 64, 96): 0.31; rgb(32, 64, 64): 0.25"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/8_15/43cf8e3d_bdc3_4f3b_88c2_a3be00fe3b3b/mid_00440244_001.jpg,"rgb(64, 64, 96): 0.25; rgb(32, 64, 96): 0.22; rgb(96, 96, 128): 0.13; rgb(64, 96, 96): 0.12; rgb(64, 96, 128): 0.11; rgb(96, 128, 128): 0.09; rgb(32, 32, 64): 0.08"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/4cef2653_6d3d_4b16_a9f6_a3bc00684a92/mid_00389142_001.jpg,"rgb(32, 32, 64): 0.37; rgb(32, 64, 64): 0.21; rgb(0, 32, 32): 0.14; rgb(32, 32, 32): 0.11; rgb(0, 0, 32): 0.09; rgb(0, 32, 64): 0.07"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_13/45ca3d60_be10_4e44_a22c_a3b700d98ea8/mid_00065827_001.jpg,"rgb(32, 64, 96): 0.19; rgb(64, 96, 128): 0.17; rgb(160, 160, 160): 0.15; rgb(96, 96, 128): 0.11; rgb(64, 64, 96): 0.11; rgb(64, 64, 128): 0.09; rgb(32, 32, 96): 0.09; rgb(128, 128, 160): 0.09"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/e000cc20_1f89_400e_866c_a3bb017aa18c/mid_00387173_001.jpg,"rgb(64, 64, 64): 0.87; rgb(96, 96, 96): 0.13"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_22/d27bfa87_5bd9_4413_8482_a3ba016d7c53/mid_00267284_001.jpg,"rgb(224, 224, 224): 0.35; rgb(32, 32, 32): 0.19; rgb(0, 0, 0): 0.13; rgb(192, 192, 192): 0.11; rgb(64, 64, 64): 0.08; rgb(32, 32, 64): 0.08; rgb(0, 0, 32): 0.08"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/2b28566d_9bdc_4552_bc03_a3bc006cdd98/mid_00390575_001.jpg,"rgb(0, 0, 32): 0.37; rgb(0, 32, 32): 0.26; rgb(0, 0, 0): 0.19; rgb(0, 64, 96): 0.10; rgb(32, 32, 32): 0.09"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/1_13/3f419a9d_f330_48e3_a70f_a3b700da9695/mid_00066275_001.jpg,"rgb(192, 192, 192): 0.32; rgb(32, 32, 64): 0.23; rgb(160, 160, 160): 0.17; rgb(64, 64, 96): 0.10; rgb(32, 32, 96): 0.09; rgb(96, 96, 128): 0.09"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/516130b9_168a_4a8e_a66f_a3bb017acaeb/mid_00387190_001.jpg,"rgb(32, 32, 64): 0.72; rgb(96, 96, 96): 0.11; rgb(64, 64, 64): 0.09; rgb(32, 32, 32): 0.09"
,pot,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/4e634396_7ce4_431b_a026_a3bc006a10fd/mid_00389643_001.jpg,"rgb(32, 32, 32): 0.69; rgb(32, 32, 64): 0.31"
,pot,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/8144fa7f_56cf_4af8_aca8_a3bb017a1b95/mid_00387140_001.jpg,"rgb(64, 64, 64): 0.50; rgb(32, 32, 64): 0.16; rgb(64, 64, 96): 0.10; rgb(96, 96, 96): 0.09; rgb(96, 96, 128): 0.08; rgb(32, 64, 64): 0.06"
,pot,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/07e29156_6abb_4e38_a001_a3bc006972c3/mid_00389517_001.jpg,"rgb(32, 32, 32): 0.66; rgb(32, 32, 64): 0.25; rgb(64, 96, 96): 0.09"
,pot,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/7a6b6200_cc61_4511_8b2d_a3bc00680c94/mid_00389064_001.jpg,"rgb(32, 32, 32): 0.76; rgb(64, 64, 64): 0.24"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/bfecf7b4_74fe_469d_aa2a_a3bb016b99e9/mid_00382260_001.jpg,"rgb(32, 32, 32): 0.75; rgb(64, 64, 64): 0.15; rgb(32, 32, 64): 0.11"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/d3f3549f_57e9_41fc_aa37_a3bb016bace3/mid_00382220_001.jpg,"rgb(64, 64, 64): 0.73; rgb(32, 64, 64): 0.19; rgb(32, 32, 32): 0.08"
,cup,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/740187a3_5d1a_4e5b_953b_a3bc006c9bfc/mid_00390444_001.jpg,"rgb(0, 0, 32): 0.41; rgb(0, 0, 0): 0.38; rgb(0, 32, 32): 0.15; rgb(32, 32, 64): 0.07"
,pot,https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_22/42200be8_a124_4837_8ef6_a3bb016bc8d2/mid_00382235_001.jpg,"rgb(32, 64, 64): 0.38; rgb(64, 64, 64): 0.26; rgb(32, 32, 64): 0.21; rgb(32, 32, 32): 0.14"
,box,https://media.britishmuseum.org/media/Repository/Documents/2014_10/8_15/3c742852_8ff0_45e8_a17b_a3be00fa9032/mid_00439084_001.jpg,"rgb(96, 96, 128): 0.13; rgb(96, 128, 128): 0.12; rgb(128, 128, 160): 0.11; rgb(128, 160, 160): 0.11; rgb(64, 64, 96): 0.10; rgb(192, 192, 192): 0.09; rgb(64, 96, 96): 0.09; rgb(160, 192, 192): 0.08; rgb(160, 160, 192): 0.08; rgb(160, 160, 160): 0.08"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_21/49b35d80_4eb5_4a7d_baa7_a3ba015b0bfa/mid_00262379_001.jpg,"rgb(0, 0, 0): 0.46; rgb(224, 224, 224): 0.28; rgb(192, 192, 192): 0.15; rgb(32, 32, 32): 0.10"
,box,https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_6/3063ab3a_6b11_400f_99fd_a3bc0067f06d/mid_00389053_001.jpg,"rgb(64, 64, 96): 0.30; rgb(96, 96, 128): 0.17; rgb(96, 96, 96): 0.16; rgb(64, 64, 64): 0.14; rgb(96, 64, 96): 0.12; rgb(0, 32, 64): 0.11"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_21/fd2e92c3_856e_4dcb_b5a5_a3ba01610b62/mid_00263850_001.jpg,"rgb(224, 224, 224): 0.30; rgb(192, 192, 192): 0.28; rgb(0, 0, 0): 0.18; rgb(32, 32, 32): 0.15; rgb(160, 160, 160): 0.09"
,vase,https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_22/609c1732_0885_444d_8bfe_a3ba016d70f4/mid_00267280_001.jpg,"rgb(32, 32, 32): 0.26; rgb(224, 224, 224): 0.17; rgb(64, 64, 64): 0.14; rgb(0, 0, 0): 0.13; rgb(192, 192, 192): 0.11; rgb(96, 96, 96): 0.10; rgb(64, 64, 96): 0.10"
